# dataset: GeoCSV2.0
# created: 2022-08-24 15:32:32 UTC (netCDF_2_GeoCSV.py)
# netCDF_file: KEA20-Moho.r0.0.nc
# delimiter: |
# global_title: Moho depth model for East Asia
# global_id: KEA20_Moho
# global_data_revision: r.0.0
# global_Conventions: CF-1.0
# global_Metadata_Conventions: Unidata Dataset Discovery v1.0
# global_keywords: seismic, surface wave, tomography, East Asia, Moho, receiver functions, reflection
# global_acknowledgment: Model was provided by Michael Witek, Department of Geophysics, Kangwon National University
# global_history: 2022-08-24 15:32:32 UTC Converted to GeoCSV by netCDF_2_GeoCSV.py ,v2022.237 from KEA20-Moho.r0.0.nc; 2022-08-22 19:48:38 UTC Converted to netCDF by GeoCSV_2_netCDF.py v2022.230 from KEA20-Moho.r0.0.csv; 2022-08-22 19:46:46 UTC Converted to GeoCSV by netCDF_2_GeoCSV.py ,v2022.230 from KEA20-Moho.r0.0.nc; v1.0.0 created 2021-06-02
# global_summary: Here we provide depths to the Moho boundary in KEA20, relative to a mean Earth radius of 6371 km.; These Moho depths result from an initial inversion of point constraints from teleseismic; receiver function and seismic reflection studies, plus additional Moho perturbations from the; surface wave dispersion data inversion. The reference model Moho is taken from CRUST1.0.  ; For additional information please see the supplementary information of Witek et al. (2021).
# global_reference: ; @article{witek-2021-kea20,; title={Radial anisotropy in East Asia from multimode surface wave tomography},; author={M. Witek and S.-J. Chang and D.Y. Lim and S. Ning and J. Ning},; journal={Journal of Geophysical Research},; year={2021},; volume={},; pages={}; };
# global_reference_pid: 
# global_author_name: M. Witek
# global_author_email: mwitek2@gmail.com
# global_author_institution: Department of Geophysics, Kangwon National University
# global_geospatial_lat_min: 15.0
# global_geospatial_lat_max: 51.0
# global_geospatial_lat_resolution: 0.2
# global_geospatial_lat_units: degrees_north
# global_geospatial_lon_min: 70.0
# global_geospatial_lon_max: 150.0
# global_geospatial_lon_resolution: 0.2
# global_geospatial_lon_units: degrees_east
# global_netcdf_file: KEA20_Moho.nc
# global_repository_name: EMC
# global_repository_institution: IRIS EMC
# global_repository_pid: doi:10.17611/dp/emc.2021.kea20.1
# y_column: latitude
# y_variable: latitude
# y_dimensions: 1
# y_long_name: Latitude; positive north
# y_units: degrees_north
# y_standard_name: latitude
# x_column: longitude
# x_variable: longitude
# x_dimensions: 1
# x_long_name: Longitude; positive east
# x_units: degrees_east
# x_standard_name: longitude
# moho_column: moho
# moho_variable: moho
# moho_dimensions: 2
# moho_variable: moho
# moho_long_name: Moho depth relative to a mean Earth radius of 6371 km
# moho_display_name: Moho depth (km)
# moho_units: km
latitude|longitude|moho
15.4|99.2|33.609
15.4|99.4|33.664
15.4|99.6|33.717
15.4|99.8|33.768
15.4|100.0|33.818
15.4|100.2|33.868
15.4|100.4|33.919
15.4|100.6|34.018
15.4|100.8|34.164
15.4|101.0|34.31
15.4|101.2|34.455
15.4|101.4|34.601
15.4|101.6|34.678
15.4|101.8|34.686
15.4|102.0|34.694
15.4|102.2|34.701
15.4|102.4|34.709
15.4|102.6|34.718
15.4|102.8|34.727
15.4|103.0|34.737
15.4|103.2|34.747
15.4|103.4|34.757
15.4|103.6|34.773
15.4|103.8|34.794
15.4|104.0|34.816
15.4|104.2|34.837
15.4|104.4|34.858
15.4|104.6|35.027
15.4|104.8|35.344
15.4|105.0|35.661
15.4|105.2|35.978
15.4|105.4|36.295
15.4|105.6|36.517
15.4|105.8|36.643
15.4|106.0|36.769
15.4|106.2|36.894
15.4|106.4|37.019
15.4|106.6|37.051
15.4|106.8|36.989
15.4|107.0|36.928
15.4|107.2|36.866
15.4|107.4|36.804
15.4|107.6|36.549
15.4|107.8|36.101
15.4|108.0|35.653
15.4|108.2|35.205
15.4|108.4|34.757
15.4|108.6|33.891
15.4|108.8|32.605
15.4|109.0|31.318
15.4|109.2|30.032
15.4|109.4|28.744
15.4|109.6|27.861
15.4|109.8|27.381
15.4|110.0|26.901
15.4|110.2|26.421
15.4|110.4|25.941
15.4|110.6|25.401
15.4|110.8|24.801
15.4|111.0|24.201
15.4|111.2|23.601
15.4|111.4|23.001
15.4|111.6|22.248
15.4|111.8|21.341
15.4|112.0|20.435
15.4|112.2|19.528
15.4|112.4|18.621
15.4|112.6|17.503
15.4|112.8|16.173
15.4|113.0|14.843
15.4|113.2|13.513
15.4|113.4|12.183
15.4|113.6|11.484
15.4|113.8|11.417
15.4|114.0|11.35
15.4|114.2|11.283
15.4|114.4|11.216
15.4|114.6|11.28
15.4|114.8|11.476
15.4|115.0|11.672
15.4|115.2|11.867
15.4|115.4|12.063
15.4|115.6|12.136
15.4|115.8|12.086
15.4|116.0|12.037
15.4|116.2|11.987
15.4|116.4|11.937
15.4|116.6|11.897
15.4|116.8|11.866
15.4|117.0|11.835
15.4|117.2|11.804
15.4|117.4|11.774
15.4|117.6|11.75
15.4|117.8|11.733
15.4|118.0|11.718
15.4|118.2|11.702
15.4|118.4|11.686
15.4|118.6|12.171
15.4|118.8|13.157
15.4|119.0|14.143
15.4|119.2|15.129
15.4|119.4|16.114
15.4|119.6|18.109
15.4|119.8|21.114
15.4|120.0|24.119
15.4|120.2|27.123
15.4|120.4|30.128
15.4|120.6|31.486
15.4|120.8|31.198
15.4|121.0|30.91
15.4|121.2|30.623
15.4|121.4|30.335
15.4|121.6|28.622
15.4|121.8|25.484
15.4|122.0|22.346
15.4|122.2|19.208
15.4|122.4|16.071
15.4|122.6|14.25
15.4|122.8|13.746
15.4|123.0|13.241
15.4|123.2|12.736
15.4|123.4|12.232
15.4|123.6|11.888
15.4|123.8|11.703
15.4|124.0|11.518
15.4|124.2|11.332
15.4|124.4|11.147
15.4|124.6|11.121
15.4|124.8|11.254
15.4|125.0|11.386
15.4|125.2|11.518
15.4|125.4|11.651
15.4|125.6|11.764
15.4|125.8|11.858
15.4|126.0|11.953
15.4|126.2|12.047
15.4|126.4|12.141
15.4|126.6|12.188
15.4|126.8|12.188
15.4|127.0|12.188
15.4|127.2|12.188
15.4|127.4|12.188
15.4|127.6|12.224
15.4|127.8|12.296
15.4|128.0|12.369
15.4|128.2|12.441
15.4|128.4|12.513
15.4|128.6|12.554
15.4|128.8|12.564
15.4|129.0|12.574
15.4|129.2|12.584
15.4|129.4|12.594
15.4|129.6|12.604
15.4|129.8|12.613
15.4|130.0|12.623
15.4|130.2|12.632
15.4|130.4|12.641
15.4|130.6|12.631
15.4|130.8|12.602
15.4|131.0|12.572
15.4|131.2|12.542
15.4|131.4|12.513
15.4|131.6|12.495
15.4|131.8|12.49
15.4|132.0|12.485
15.4|132.2|12.48
15.4|132.4|12.475
15.4|132.6|12.441
15.4|132.8|12.378
15.4|133.0|12.315
15.4|133.2|12.252
15.4|133.4|12.189
15.4|133.6|12.073
15.4|133.8|11.903
15.4|134.0|11.733
15.4|134.2|11.562
15.4|134.4|11.392
15.4|134.6|11.383
15.4|134.8|11.536
15.4|135.0|11.689
15.4|135.2|11.842
15.4|135.4|11.995
15.4|135.6|12.071
15.4|135.8|12.07
15.4|136.0|12.07
15.4|136.2|12.069
15.4|136.4|12.068
15.4|136.6|12.051
15.4|136.8|12.017
15.4|137.0|11.983
15.4|137.2|11.949
15.4|137.4|11.915
15.4|137.6|11.883
15.4|137.8|11.853
15.4|138.0|11.823
15.4|138.2|11.793
15.4|138.4|11.763
15.4|138.6|11.758
15.4|138.8|11.777
15.4|139.0|11.797
15.4|139.2|11.817
15.4|139.4|11.836
15.4|139.6|11.85
15.4|139.8|11.859
15.4|140.0|11.869
15.4|140.2|11.878
15.4|140.4|11.887
15.4|140.6|11.875
15.4|140.8|11.844
15.4|141.0|11.813
15.4|141.2|11.782
15.4|141.4|11.751
15.4|141.6|11.72
15.4|141.8|11.689
15.4|142.0|11.658
15.4|142.2|11.627
15.4|142.4|11.596
15.4|142.6|11.461
15.4|142.8|11.224
15.4|143.0|10.987
15.4|143.2|10.75
15.4|143.4|10.513
15.4|143.6|10.437
15.4|143.8|10.522
15.4|144.0|10.607
15.4|144.2|10.692
15.4|144.4|10.777
15.4|144.6|10.648
15.4|144.8|10.307
15.4|145.0|9.965
15.4|145.2|9.623
15.4|145.4|9.282
15.4|145.6|9.327
15.4|145.8|9.758
15.4|146.0|10.189
15.4|146.2|10.62
15.4|146.4|11.051
15.4|146.6|11.425
15.4|146.8|11.741
15.4|147.0|12.057
15.4|147.2|12.372
15.4|147.4|12.688
15.4|147.6|12.712
15.4|147.8|12.445
15.4|148.0|12.177
15.4|148.2|11.909
15.4|148.4|11.642
15.4|148.6|11.583
15.4|148.8|11.734
15.4|149.0|11.886
15.4|149.2|12.037
15.4|149.4|12.188
15.4|149.6|12.328
15.4|149.8|12.455
15.4|150.0|12.582
15.6|70.0|11.875
15.6|70.2|11.562
15.6|70.4|11.249
15.6|70.6|11.08
15.6|70.8|11.053
15.6|71.0|11.026
15.6|71.2|10.999
15.6|71.4|10.972
15.6|71.6|11.834
15.6|71.8|13.585
15.6|72.0|15.336
15.6|72.2|17.087
15.6|72.4|18.838
15.6|72.6|21.623
15.6|72.8|25.444
15.6|73.0|29.266
15.6|73.2|33.088
15.6|73.4|36.91
15.6|73.6|38.966
15.6|73.8|39.254
15.6|74.0|39.55
15.6|74.2|39.854
15.6|74.4|40.16
15.6|74.6|40.814
15.6|74.8|41.714
15.6|75.0|42.472
15.6|75.2|43.13
15.6|75.4|43.784
15.6|75.6|43.666
15.6|75.8|42.705
15.6|76.0|41.753
15.6|76.2|40.814
15.6|76.4|39.873
15.6|76.6|38.898
15.6|76.8|37.897
15.6|77.0|36.894
15.6|77.2|35.893
15.6|77.4|34.897
15.6|77.6|34.329
15.6|77.8|34.176
15.6|78.0|34.028
15.6|78.2|33.88
15.6|78.4|33.729
15.6|78.6|33.716
15.6|78.8|33.846
15.6|79.0|33.972
15.6|79.2|34.095
15.6|79.4|34.21
15.6|79.6|33.906
15.6|79.8|33.177
15.6|80.0|32.45
15.6|80.2|31.722
15.6|80.4|30.994
15.6|80.6|29.787
15.6|80.8|28.101
15.6|81.0|26.415
15.6|81.2|24.73
15.6|81.4|23.044
15.6|81.6|21.55
15.6|81.8|20.247
15.6|82.0|18.944
15.6|82.2|17.641
15.6|82.4|16.338
15.6|82.6|15.802
15.6|82.8|16.032
15.6|83.0|16.263
15.6|83.2|16.493
15.6|83.4|16.723
15.6|83.6|16.746
15.6|83.8|16.561
15.6|84.0|16.376
15.6|84.2|16.191
15.6|84.4|16.006
15.6|84.6|15.914
15.6|84.8|15.913
15.6|85.0|15.911
15.6|85.2|15.91
15.6|85.4|15.909
15.6|85.6|15.998
15.6|85.8|16.177
15.6|86.0|16.357
15.6|86.2|16.537
15.6|86.4|16.716
15.6|86.6|16.893
15.6|86.8|17.067
15.6|87.0|17.241
15.6|87.2|17.415
15.6|87.4|17.589
15.6|87.6|17.686
15.6|87.8|17.706
15.6|88.0|17.726
15.6|88.2|17.746
15.6|88.4|17.766
15.6|88.6|17.668
15.6|88.8|17.452
15.6|89.0|17.236
15.6|89.2|17.019
15.6|89.4|16.803
15.6|89.6|16.597
15.6|89.8|16.401
15.6|90.0|16.205
15.6|90.2|16.008
15.6|90.4|15.811
15.6|90.6|15.499
15.6|90.8|15.071
15.6|91.0|14.643
15.6|91.2|14.215
15.6|91.4|13.787
15.6|91.6|13.783
15.6|91.8|14.2
15.6|92.0|14.617
15.6|92.2|15.034
15.6|92.4|15.451
15.6|92.6|16.523
15.6|92.8|18.252
15.6|93.0|19.98
15.6|93.2|21.708
15.6|93.4|23.437
15.6|93.6|24.891
15.6|93.8|26.071
15.6|94.0|27.251
15.6|94.2|28.432
15.6|94.4|29.612
15.6|94.6|30.202
15.6|94.8|30.202
15.6|95.0|30.203
15.6|95.2|30.203
15.6|95.4|30.203
15.6|95.6|30.183
15.6|95.8|30.143
15.6|96.0|30.102
15.6|96.2|30.062
15.6|96.4|30.021
15.6|96.6|30.02
15.6|96.8|30.058
15.6|97.0|30.096
15.6|97.2|30.134
15.6|97.4|30.172
15.6|97.6|30.533
15.6|97.8|31.216
15.6|98.0|31.898
15.6|98.2|32.581
15.6|98.4|33.264
15.6|98.6|33.624
15.6|98.8|33.662
15.6|99.0|33.699
15.6|99.2|33.736
15.6|99.4|33.773
15.6|99.6|33.805
15.6|99.8|33.832
15.6|100.0|33.86
15.6|100.2|33.888
15.6|100.4|33.915
15.6|100.6|34.012
15.6|100.8|34.177
15.6|101.0|34.342
15.6|101.2|34.507
15.6|101.4|34.672
15.6|101.6|34.76
15.6|101.8|34.773
15.6|102.0|34.785
15.6|102.2|34.797
15.6|102.4|34.81
15.6|102.6|34.82
15.6|102.8|34.828
15.6|103.0|34.837
15.6|103.2|34.845
15.6|103.4|34.853
15.6|103.6|34.859
15.6|103.8|34.86
15.6|104.0|34.862
15.6|104.2|34.863
15.6|104.4|34.864
15.6|104.6|35.033
15.6|104.8|35.369
15.6|105.0|35.704
15.6|105.2|36.04
15.6|105.4|36.375
15.6|105.6|36.604
15.6|105.8|36.726
15.6|106.0|36.847
15.6|106.2|36.967
15.6|106.4|37.087
15.6|106.6|37.054
15.6|106.8|36.872
15.6|107.0|36.687
15.6|107.2|36.501
15.6|107.4|36.32
15.6|107.6|36.046
15.6|107.8|35.682
15.6|108.0|35.318
15.6|108.2|34.96
15.6|108.4|34.596
15.6|108.6|33.773
15.6|108.8|32.492
15.6|109.0|31.209
15.6|109.2|29.926
15.6|109.4|28.643
15.6|109.6|27.771
15.6|109.8|27.311
15.6|110.0|26.852
15.6|110.2|26.392
15.6|110.4|25.932
15.6|110.6|25.442
15.6|110.8|24.922
15.6|111.0|24.402
15.6|111.2|23.882
15.6|111.4|23.362
15.6|111.6|22.742
15.6|111.8|22.022
15.6|112.0|21.302
15.6|112.2|20.582
15.6|112.4|19.862
15.6|112.6|18.702
15.6|112.8|17.101
15.6|113.0|15.501
15.6|113.2|13.901
15.6|113.4|12.301
15.6|113.6|11.462
15.6|113.8|11.385
15.6|114.0|11.308
15.6|114.2|11.23
15.6|114.4|11.153
15.6|114.6|11.214
15.6|114.8|11.413
15.6|115.0|11.612
15.6|115.2|11.811
15.6|115.4|12.01
15.6|115.6|12.086
15.6|115.8|12.039
15.6|116.0|11.992
15.6|116.2|11.946
15.6|116.4|11.899
15.6|116.6|11.861
15.6|116.8|11.833
15.6|117.0|11.806
15.6|117.2|11.777
15.6|117.4|11.749
15.6|117.6|11.727
15.6|117.8|11.708
15.6|118.0|11.691
15.6|118.2|11.672
15.6|118.4|11.654
15.6|118.6|12.201
15.6|118.8|13.314
15.6|119.0|14.428
15.6|119.2|15.541
15.6|119.4|16.653
15.6|119.6|18.657
15.6|119.8|21.554
15.6|120.0|24.449
15.6|120.2|27.344
15.6|120.4|30.24
15.6|120.6|31.525
15.6|120.8|31.199
15.6|121.0|30.874
15.6|121.2|30.548
15.6|121.4|30.223
15.6|121.6|28.395
15.6|121.8|25.063
15.6|122.0|21.731
15.6|122.2|18.4
15.6|122.4|15.068
15.6|122.6|13.102
15.6|122.8|12.502
15.6|123.0|11.902
15.6|123.2|11.302
15.6|123.4|10.702
15.6|123.6|10.446
15.6|123.8|10.534
15.6|124.0|10.622
15.6|124.2|10.71
15.6|124.4|10.797
15.6|124.6|10.904
15.6|124.8|11.03
15.6|125.0|11.157
15.6|125.2|11.283
15.6|125.4|11.409
15.6|125.6|11.538
15.6|125.8|11.67
15.6|126.0|11.802
15.6|126.2|11.933
15.6|126.4|12.065
15.6|126.6|12.135
15.6|126.8|12.142
15.6|127.0|12.149
15.6|127.2|12.156
15.6|127.4|12.163
15.6|127.6|12.203
15.6|127.8|12.275
15.6|128.0|12.348
15.6|128.2|12.42
15.6|128.4|12.492
15.6|128.6|12.532
15.6|128.8|12.539
15.6|129.0|12.547
15.6|129.2|12.555
15.6|129.4|12.562
15.6|129.6|12.571
15.6|129.8|12.582
15.6|130.0|12.593
15.6|130.2|12.603
15.6|130.4|12.614
15.6|130.6|12.607
15.6|130.8|12.582
15.6|131.0|12.558
15.6|131.2|12.534
15.6|131.4|12.509
15.6|131.6|12.499
15.6|131.8|12.502
15.6|132.0|12.505
15.6|132.2|12.508
15.6|132.4|12.511
15.6|132.6|12.485
15.6|132.8|12.429
15.6|133.0|12.373
15.6|133.2|12.316
15.6|133.4|12.26
15.6|133.6|12.143
15.6|133.8|11.967
15.6|134.0|11.79
15.6|134.2|11.613
15.6|134.4|11.436
15.6|134.6|11.418
15.6|134.8|11.56
15.6|135.0|11.702
15.6|135.2|11.843
15.6|135.4|11.985
15.6|135.6|12.057
15.6|135.8|12.059
15.6|136.0|12.062
15.6|136.2|12.064
15.6|136.4|12.066
15.6|136.6|12.051
15.6|136.8|12.018
15.6|137.0|11.985
15.6|137.2|11.952
15.6|137.4|11.919
15.6|137.6|11.887
15.6|137.8|11.854
15.6|138.0|11.822
15.6|138.2|11.79
15.6|138.4|11.757
15.6|138.6|11.753
15.6|138.8|11.776
15.6|139.0|11.799
15.6|139.2|11.823
15.6|139.4|11.846
15.6|139.6|11.861
15.6|139.8|11.866
15.6|140.0|11.872
15.6|140.2|11.877
15.6|140.4|11.882
15.6|140.6|11.859
15.6|140.8|11.808
15.6|141.0|11.757
15.6|141.2|11.706
15.6|141.4|11.655
15.6|141.6|11.627
15.6|141.8|11.622
15.6|142.0|11.617
15.6|142.2|11.612
15.6|142.4|11.607
15.6|142.6|11.477
15.6|142.8|11.224
15.6|143.0|10.971
15.6|143.2|10.718
15.6|143.4|10.465
15.6|143.6|10.391
15.6|143.8|10.497
15.6|144.0|10.603
15.6|144.2|10.709
15.6|144.4|10.815
15.6|144.6|10.695
15.6|144.8|10.35
15.6|145.0|10.004
15.6|145.2|9.658
15.6|145.4|9.313
15.6|145.6|9.333
15.6|145.8|9.718
15.6|146.0|10.104
15.6|146.2|10.489
15.6|146.4|10.874
15.6|146.6|11.236
15.6|146.8|11.575
15.6|147.0|11.913
15.6|147.2|12.251
15.6|147.4|12.59
15.6|147.6|12.633
15.6|147.8|12.382
15.6|148.0|12.131
15.6|148.2|11.88
15.6|148.4|11.629
15.6|148.6|11.571
15.6|148.8|11.705
15.6|149.0|11.84
15.6|149.2|11.975
15.6|149.4|12.11
15.6|149.6|12.242
15.6|149.8|12.369
15.6|150.0|12.497
15.8|70.0|11.884
15.8|70.2|11.578
15.8|70.4|11.272
15.8|70.6|11.257
15.8|70.8|11.532
15.8|71.0|11.808
15.8|71.2|12.084
15.8|71.4|12.359
15.8|71.6|13.281
15.8|71.8|14.85
15.8|72.0|16.418
15.8|72.2|17.986
15.8|72.4|19.555
15.8|72.6|22.16
15.8|72.8|25.803
15.8|73.0|29.445
15.8|73.2|33.089
15.8|73.4|36.733
15.8|73.6|38.68
15.8|73.8|38.93
15.8|74.0|39.181
15.8|74.2|39.446
15.8|74.4|39.709
15.8|74.6|40.237
15.8|74.8|40.976
15.8|75.0|41.644
15.8|75.2|42.196
15.8|75.4|42.805
15.8|75.6|42.688
15.8|75.8|41.817
15.8|76.0|40.964
15.8|76.2|40.113
15.8|76.4|39.262
15.8|76.6|38.392
15.8|76.8|37.499
15.8|77.0|36.609
15.8|77.2|35.72
15.8|77.4|34.83
15.8|77.6|34.31
15.8|77.8|34.158
15.8|78.0|34.007
15.8|78.2|33.856
15.8|78.4|33.706
15.8|78.6|33.689
15.8|78.8|33.807
15.8|79.0|33.924
15.8|79.2|34.025
15.8|79.4|34.119
15.8|79.6|33.941
15.8|79.8|33.484
15.8|80.0|33.028
15.8|80.2|32.572
15.8|80.4|32.118
15.8|80.6|31.161
15.8|80.8|29.703
15.8|81.0|28.245
15.8|81.2|26.788
15.8|81.4|25.33
15.8|81.6|23.939
15.8|81.8|22.614
15.8|82.0|21.29
15.8|82.2|19.966
15.8|82.4|18.641
15.8|82.6|17.814
15.8|82.8|17.485
15.8|83.0|17.156
15.8|83.2|16.826
15.8|83.4|16.497
15.8|83.6|16.269
15.8|83.8|16.142
15.8|84.0|16.016
15.8|84.2|15.89
15.8|84.4|15.763
15.8|84.6|15.719
15.8|84.8|15.756
15.8|85.0|15.793
15.8|85.2|15.83
15.8|85.4|15.867
15.8|85.6|15.974
15.8|85.8|16.153
15.8|86.0|16.332
15.8|86.2|16.511
15.8|86.4|16.69
15.8|86.6|16.846
15.8|86.8|16.98
15.8|87.0|17.114
15.8|87.2|17.248
15.8|87.4|17.382
15.8|87.6|17.479
15.8|87.8|17.539
15.8|88.0|17.599
15.8|88.2|17.659
15.8|88.4|17.719
15.8|88.6|17.641
15.8|88.8|17.424
15.8|89.0|17.208
15.8|89.2|16.991
15.8|89.4|16.774
15.8|89.6|16.587
15.8|89.8|16.429
15.8|90.0|16.272
15.8|90.2|16.114
15.8|90.4|15.956
15.8|90.6|15.643
15.8|90.8|15.176
15.8|91.0|14.709
15.8|91.2|14.241
15.8|91.4|13.774
15.8|91.6|13.76
15.8|91.8|14.199
15.8|92.0|14.638
15.8|92.2|15.077
15.8|92.4|15.516
15.8|92.6|16.652
15.8|92.8|18.485
15.8|93.0|20.318
15.8|93.2|22.151
15.8|93.4|23.984
15.8|93.6|25.471
15.8|93.8|26.611
15.8|94.0|27.752
15.8|94.2|28.892
15.8|94.4|30.032
15.8|94.6|30.603
15.8|94.8|30.603
15.8|95.0|30.604
15.8|95.2|30.604
15.8|95.4|30.604
15.8|95.6|30.544
15.8|95.8|30.423
15.8|96.0|30.303
15.8|96.2|30.182
15.8|96.4|30.062
15.8|96.6|30.06
15.8|96.8|30.178
15.8|97.0|30.296
15.8|97.2|30.414
15.8|97.4|30.532
15.8|97.6|30.914
15.8|97.8|31.559
15.8|98.0|32.204
15.8|98.2|32.849
15.8|98.4|33.494
15.8|98.6|33.836
15.8|98.8|33.875
15.8|99.0|33.914
15.8|99.2|33.953
15.8|99.4|33.992
15.8|99.6|34.0
15.8|99.8|33.979
15.8|100.0|33.958
15.8|100.2|33.937
15.8|100.4|33.916
15.8|100.6|33.985
15.8|100.8|34.144
15.8|101.0|34.303
15.8|101.2|34.462
15.8|101.4|34.621
15.8|101.6|34.711
15.8|101.8|34.732
15.8|102.0|34.753
15.8|102.2|34.774
15.8|102.4|34.795
15.8|102.6|34.81
15.8|102.8|34.819
15.8|103.0|34.828
15.8|103.2|34.836
15.8|103.4|34.845
15.8|103.6|34.849
15.8|103.8|34.85
15.8|104.0|34.851
15.8|104.2|34.851
15.8|104.4|34.852
15.8|104.6|35.003
15.8|104.8|35.304
15.8|105.0|35.607
15.8|105.2|35.909
15.8|105.4|36.211
15.8|105.6|36.442
15.8|105.8|36.601
15.8|106.0|36.76
15.8|106.2|36.919
15.8|106.4|37.075
15.8|106.6|36.961
15.8|106.8|36.578
15.8|107.0|36.188
15.8|107.2|35.798
15.8|107.4|35.415
15.8|107.6|35.108
15.8|107.8|34.877
15.8|108.0|34.651
15.8|108.2|34.427
15.8|108.4|34.201
15.8|108.6|33.479
15.8|108.8|32.264
15.8|109.0|31.047
15.8|109.2|29.828
15.8|109.4|28.611
15.8|109.6|27.712
15.8|109.8|27.132
15.8|110.0|26.552
15.8|110.2|25.972
15.8|110.4|25.392
15.8|110.6|24.922
15.8|110.8|24.562
15.8|111.0|24.202
15.8|111.2|23.842
15.8|111.4|23.482
15.8|111.6|23.022
15.8|111.8|22.462
15.8|112.0|21.902
15.8|112.2|21.342
15.8|112.4|20.782
15.8|112.6|19.598
15.8|112.8|17.79
15.8|113.0|15.982
15.8|113.2|14.173
15.8|113.4|12.365
15.8|113.6|11.435
15.8|113.8|11.383
15.8|114.0|11.331
15.8|114.2|11.278
15.8|114.4|11.226
15.8|114.6|11.279
15.8|114.8|11.437
15.8|115.0|11.594
15.8|115.2|11.751
15.8|115.4|11.908
15.8|115.6|11.972
15.8|115.8|11.943
15.8|116.0|11.914
15.8|116.2|11.885
15.8|116.4|11.856
15.8|116.6|11.835
15.8|116.8|11.823
15.8|117.0|11.811
15.8|117.2|11.798
15.8|117.4|11.786
15.8|117.6|11.768
15.8|117.8|11.745
15.8|118.0|11.722
15.8|118.2|11.699
15.8|118.4|11.676
15.8|118.6|12.259
15.8|118.8|13.449
15.8|119.0|14.639
15.8|119.2|15.828
15.8|119.4|17.017
15.8|119.6|18.994
15.8|119.8|21.761
15.8|120.0|24.527
15.8|120.2|27.291
15.8|120.4|30.058
15.8|120.6|31.313
15.8|120.8|31.057
15.8|121.0|30.803
15.8|121.2|30.549
15.8|121.4|30.294
15.8|121.6|28.57
15.8|121.8|25.377
15.8|122.0|22.184
15.8|122.2|18.992
15.8|122.4|15.799
15.8|122.6|13.841
15.8|122.8|13.117
15.8|123.0|12.394
15.8|123.2|11.669
15.8|123.4|10.946
15.8|123.6|10.588
15.8|123.8|10.596
15.8|124.0|10.604
15.8|124.2|10.612
15.8|124.4|10.62
15.8|124.6|10.688
15.8|124.8|10.819
15.8|125.0|10.95
15.8|125.2|11.08
15.8|125.4|11.211
15.8|125.6|11.352
15.8|125.8|11.503
15.8|126.0|11.655
15.8|126.2|11.806
15.8|126.4|11.957
15.8|126.6|12.046
15.8|126.8|12.071
15.8|127.0|12.097
15.8|127.2|12.123
15.8|127.4|12.148
15.8|127.6|12.195
15.8|127.8|12.264
15.8|128.0|12.333
15.8|128.2|12.401
15.8|128.4|12.47
15.8|128.6|12.505
15.8|128.8|12.508
15.8|129.0|12.511
15.8|129.2|12.514
15.8|129.4|12.517
15.8|129.6|12.526
15.8|129.8|12.542
15.8|130.0|12.558
15.8|130.2|12.573
15.8|130.4|12.589
15.8|130.6|12.59
15.8|130.8|12.577
15.8|131.0|12.564
15.8|131.2|12.551
15.8|131.4|12.538
15.8|131.6|12.538
15.8|131.8|12.551
15.8|132.0|12.565
15.8|132.2|12.579
15.8|132.4|12.592
15.8|132.6|12.573
15.8|132.8|12.52
15.8|133.0|12.468
15.8|133.2|12.415
15.8|133.4|12.362
15.8|133.6|12.242
15.8|133.8|12.056
15.8|134.0|11.869
15.8|134.2|11.682
15.8|134.4|11.495
15.8|134.6|11.462
15.8|134.8|11.583
15.8|135.0|11.705
15.8|135.2|11.826
15.8|135.4|11.947
15.8|135.6|12.013
15.8|135.8|12.024
15.8|136.0|12.035
15.8|136.2|12.045
15.8|136.4|12.056
15.8|136.6|12.048
15.8|136.8|12.021
15.8|137.0|11.995
15.8|137.2|11.969
15.8|137.4|11.942
15.8|137.6|11.908
15.8|137.8|11.868
15.8|138.0|11.827
15.8|138.2|11.786
15.8|138.4|11.745
15.8|138.6|11.737
15.8|138.8|11.762
15.8|139.0|11.788
15.8|139.2|11.814
15.8|139.4|11.839
15.8|139.6|11.854
15.8|139.8|11.858
15.8|140.0|11.863
15.8|140.2|11.867
15.8|140.4|11.871
15.8|140.6|11.848
15.8|140.8|11.799
15.8|141.0|11.749
15.8|141.2|11.699
15.8|141.4|11.65
15.8|141.6|11.602
15.8|141.8|11.555
15.8|142.0|11.508
15.8|142.2|11.461
15.8|142.4|11.414
15.8|142.6|11.278
15.8|142.8|11.055
15.8|143.0|10.831
15.8|143.2|10.607
15.8|143.4|10.385
15.8|143.6|10.33
15.8|143.8|10.444
15.8|144.0|10.558
15.8|144.2|10.672
15.8|144.4|10.786
15.8|144.6|10.681
15.8|144.8|10.356
15.8|145.0|10.031
15.8|145.2|9.705
15.8|145.4|9.38
15.8|145.6|9.382
15.8|145.8|9.71
15.8|146.0|10.039
15.8|146.2|10.367
15.8|146.4|10.695
15.8|146.6|11.043
15.8|146.8|11.41
15.8|147.0|11.777
15.8|147.2|12.144
15.8|147.4|12.511
15.8|147.6|12.592
15.8|147.8|12.387
15.8|148.0|12.181
15.8|148.2|11.975
15.8|148.4|11.77
15.8|148.6|11.71
15.8|148.8|11.795
15.8|149.0|11.88
15.8|149.2|11.966
15.8|149.4|12.051
15.8|149.6|12.149
15.8|149.8|12.259
15.8|150.0|12.37
